Open Time,Open,High,Low,Close,Volume,SMA_20,EMA_12,BB_High,BB_Low,RSI_14,MACD,MACD_Signal
2025-04-13,85276.91,86100.0,83034.23,83760.0,24680.04181,83023.0735,82484.92403131121,88809.08138703449,77237.06561296551,53.896696718964186,-859.1599568716483,-1284.1379318317165
2025-04-14,83760.0,85799.99,83678.0,84591.58,28659.09348,82883.00899999999,82809.02494957102,88350.47631384537,77415.54168615461,56.234731261871595,-627.4661505982949,-1152.8035755850324
2025-04-15,84591.58,86496.42,83600.0,83643.99,20910.99528,82719.75,82937.48111117547,87866.61913714319,77572.88086285681,52.71949544322127,-514.3802778701938,-1025.1189160420647
2025-04-16,83643.99,85500.0,83111.64,84030.38,20867.24519,82559.6685,83105.61940176386,87298.61093258916,77820.72606741084,54.07031283668993,-389.095217722861,-897.914176378224
2025-04-17,84030.38,85470.01,83736.26,84947.91,13728.84772,82585.845,83389.04872456942,87373.68766006193,77798.00233993807,57.404717795851916,-213.30999717755185,-760.9933405380896
2025-04-18,84947.92,85132.08,84303.96,84474.69,6529.96315,82677.1525,83556.07045925104,87539.10772577928,77815.19727422071,55.02736152343809,-110.90539421836729,-630.9757512741452
2025-04-19,84474.7,85677.99,84364.45,85077.01,9666.58153,82811.50349999999,83790.0611578278,87787.21801262442,77835.78898737556,57.605847318912005,18.638330541318282,-501.05293491105255
2025-04-20,85077.0,85320.76,83949.52,85179.24,8091.67725,82942.965,84003.78097970044,88027.33517972294,77858.59482027705,58.07657754788816,128.07539887962048,-375.227268152918
2025-04-21,85179.24,88465.99,85144.76,87516.23,31773.37262,83060.85949999999,84544.15775205422,88461.05988026192,77660.65911973806,67.57366426918966,398.7836957386462,-220.42507537460511
2025-04-22,87516.22,93888.0,87076.03,93442.99,43872.74705,83607.1945,85913.2088671228,90716.01361627135,76498.37538372865,80.50002233845305,1079.122518682445,39.484443436804895
2025-04-23,93442.99,94696.05,91935.41,93691.08,27404.16808,84131.094,87109.80442602698,92542.64912914469,75719.53887085531,80.86838014204267,1619.6444737673883,355.5164495029216
2025-04-24,93691.07,94005.0,91660.01,93980.47,19497.06071,84635.624,88166.82989894591,94127.37933301611,75143.86866698388,81.34273772236233,2047.7580912981502,693.9647778619674
2025-04-25,93980.47,95758.04,92855.96,94638.68,27500.66648,85190.65849999999,89162.49914526193,95660.05052679699,74721.266473203,82.48260056857191,2412.3452492917713,1037.6408721479283
2025-04-26,94638.68,95199.0,93870.69,94628.0,9415.06875,86000.5585,90003.34543060625,96769.6854815261,75231.4315184739,82.38836274725112,2669.6473787820287,1364.0421734747483
2025-04-27,94628.0,95369.0,93602.58,93749.3,11162.841,86729.8615,90579.64613358991,97524.92244648754,75934.80055351245,74.32669334049444,2770.718307826741,1645.3774003451467
2025-04-28,93749.29,95630.0,92800.01,95011.18,22157.53351,87664.29950000001,91261.42057457607,97886.41462758844,77442.18437241158,77.90855333423865,2918.9925877583155,1900.1004378277808
2025-04-29,95011.18,95461.53,93742.54,94256.82,16955.3402,88246.3795,91722.25125541052,98583.10054383245,77909.65845616754,71.06917578773897,2941.7201565051946,2108.4243815632635
2025-04-30,94256.82,95228.45,92910.0,94172.0,17661.2751,88974.6145,92099.13567765505,98787.60072507025,79161.62827492974,70.26885911668701,2919.2365120019676,2270.586807651004
2025-05-01,94172.0,97424.02,94130.43,96489.91,21380.45343,89627.918,92774.63941955428,99622.99340051033,79632.84259948968,78.0595016860906,3053.2579698754853,2427.1210400959008
2025-05-02,96489.9,97895.68,96350.0,96887.14,14905.74811,90208.43000000001,93407.33181654592,100484.17908023782,79932.68091976219,79.14034373079616,3155.1534372137103,2572.727519519463
2025-05-03,96887.13,96935.67,95753.01,95856.42,9723.34838,90813.251,93784.1146140004,100913.36787003167,80713.13412996834,68.96822620160133,3116.8072257298336,2681.543460761537
2025-05-04,95856.42,96304.48,94151.38,94277.62,11036.38342,91297.553,93860.0385195388,101064.9575223063,81530.1484776937,56.201113820499465,2925.3005674364103,2730.294882096512
2025-05-05,94277.61,95199.0,93514.1,94733.68,17251.18189,91852.0375,93994.44490114822,101031.43420860905,82672.64079139096,58.74646420356732,2778.303834386752,2739.89667255456
2025-05-06,94733.68,96920.65,93377.0,96834.02,16122.64513,92492.21949999999,94431.30260866389,101145.62105092204,83838.81794907794,68.48026736907376,2799.02236166253,2751.7218103761543
2025-05-07,96834.02,97732.0,95784.61,97030.5,16644.83854,93096.349,94831.17913040791,101201.79080316836,84990.90719683164,69.2630809798938,2799.0307535548054,2761.1835990118843
2025-05-08,97030.5,104145.76,96876.29,103261.6,34962.02847,94035.69450000001,96128.16695649899,102287.24379031571,85784.14520968431,83.8972871668432,3264.207348301672,2861.788348869842
2025-05-09,103261.61,104361.3,102315.14,102971.99,27617.39907,94930.44350000001,97181.0628093453,102969.90074618244,86890.98625381758,81.80845396768734,3568.360209162609,3003.1027209283957
2025-05-10,102971.99,104984.57,102818.76,104809.53,15324.78611,95911.95800000001,98354.6731463691,103728.93159615989,88094.98440384014,84.61310039136295,3912.5759239777108,3184.9973615382587
2025-05-11,104809.53,104972.0,103345.06,104118.0,17987.12197,96742.04650000001,99241.33881615846,104327.61521217237,89156.47778782765,79.30394506363628,4082.508054684964,3364.4995001675998
2025-05-12,104118.0,105819.45,100718.37,102791.32,31272.77792,97209.463,99787.4897675187,105085.60181706316,89333.32418293685,69.63227504008638,4063.289432821024,3504.257486698285
2025-05-13,102791.32,104976.25,101429.7,104103.72,21253.42409,97730.095,100451.52518790044,105994.03097724105,89466.15902275895,73.34305348763745,4106.619692809996,3624.7299279206272
2025-05-14,104103.72,104356.95,102602.05,103507.82,16452.9081,98206.4625,100921.7243897619,106656.61264945492,89756.31235054506,68.93022035347715,4046.232635048538,3709.03046934621
2025-05-15,103507.83,104192.7,101383.07,103763.71,17998.98604,98662.71399999999,101358.95294518316,107285.38360173783,90040.04439826215,69.82964900255745,3973.222801930053,3761.8689358629786
2025-05-16,103763.71,104550.33,103100.49,103463.9,15683.88024,99104.50899999999,101682.79095361652,107762.1294466632,90446.88855333679,67.19976260168463,3846.826006159943,3778.8603499223714
2025-05-17,103463.9,103709.86,102612.5,103126.65,11250.89622,99573.3765,101904.9231145986,108023.05392992977,91123.69907007023,64.0679779017812,3677.0555706573214,3758.4993940693616
2025-05-18,103126.65,106660.0,103105.09,106454.26,21599.98726,100145.5305,102604.82109696804,108840.61922898637,91450.44177101362,76.5239486414387,3767.5911488742568,3760.317745030341
2025-05-19,106454.27,107108.62,102000.0,105573.74,30260.03524,100711.3765,103061.57785128064,109264.69670645539,92158.0562935446,69.19982559248196,3725.3471586012165,3753.323627744516
2025-05-20,105573.73,107320.0,104184.72,106849.99,23705.48275,101345.276,103644.41048954516,109735.61091965447,92954.94108034552,73.44966654637066,3751.6050333604944,3752.9799088677123
2025-05-21,106850.0,110797.38,106100.01,109643.99,45531.040345,102002.98,104567.42272192283,110841.07641723218,93164.88358276781,80.31185750146055,3952.3072995296243,3792.845387000095
2025-05-22,109643.99,111980.0,109177.37,111696.21,31630.77313,102743.43350000001,105664.1592262424,112234.1848489429,93252.68215105713,83.84956862155869,4228.221983285723,3879.920706257221
2025-05-23,111696.22,111800.0,106800.0,107318.3,31737.72309,103316.5275,105918.6424222051,112433.1165370231,94199.93846297689,58.13635975582908,4046.9746046526125,3913.3314859362995
2025-05-24,107318.3,109506.03,106875.41,107761.91,16782.53129,103990.742,106202.22204955817,112246.53680530778,95734.94719469221,59.58538610938421,3894.239996268836,3909.513188002807
2025-05-25,107761.9,109299.99,106600.64,109004.19,17710.04695,104704.2675,106633.29404193384,112002.57723313611,97405.9577668639,63.65076175375518,3829.2965851844638,3893.4698674391384
2025-05-26,109004.2,110422.22,108670.58,109434.79,14649.11593,105334.30600000001,107064.29342009786,111911.91347970121,98756.69852029881,65.05658285745017,3769.126145329923,3868.601123017296
2025-05-27,109434.78,110718.0,107516.57,108938.17,21276.65635,105929.68950000001,107352.5821246982,111406.0190842776,100453.35991572241,61.8721782942741,3639.4146480612108,3822.763828026079
2025-05-28,108938.17,109284.7,106769.43,107781.78,15633.78829,106155.69849999998,107418.61256705232,111540.73270167645,100770.66429832352,54.68097936668221,3404.066384981037,3739.024339417071
2025-05-29,107781.78,108891.91,105322.86,105589.75,19834.70116,106286.5865,107137.24909519812,111469.2495616157,101103.92343838431,43.597877678817795,3006.021148835818,3592.423701300821
2025-05-30,105589.75,106313.12,103621.0,103985.48,23706.49799,106245.384,106652.36154209072,111490.21956008635,101000.54843991366,37.22621482014446,2531.9297399034112,3380.3249090213394
2025-05-31,103985.47,104900.0,103068.55,104591.88,11289.35922,106269.07800000001,106335.36438176906,111477.6036006603,101060.55239933972,40.98770214282759,2180.0104908548965,3140.2620253880514
2025-06-01,104591.88,105866.91,103752.49,105642.93,9709.70006,106411.65849999999,106228.83601534305,111369.420867975,101453.89613202498,47.302810800273825,1963.291301533638,2904.867880617169
2025-06-02,105642.93,105935.63,103659.88,105857.99,13453.98813,106499.372,106171.78278221335,111346.03731238224,101652.70668761777,48.601405764403104,1788.2791583157523,2681.5501361568854
2025-06-03,105858.0,106794.67,104872.5,105376.89,13259.52634,106592.8255,106049.49158494976,111265.57276871413,101920.07823128588,45.69485955280669,1592.4037850445748,2463.7208659344237
2025-06-04,105376.9,106000.0,104179.0,104696.86,14034.89482,106639.48300000001,105841.39441803443,111210.82267800948,102068.14332199053,41.6340068858215,1366.5457144185057,2244.2858356312404
2025-06-05,104696.86,105909.71,100372.26,101508.68,22321.50154,106541.722,105174.82296910606,111468.79251680136,101614.65148319863,28.116978990993445,919.6904657579726,1979.366761656587
2025-06-06,101508.69,105333.0,101095.8,104288.44,15839.07385,106599.8115,105038.45635847436,111382.63578398289,101816.9872160171,45.81499221855296,780.8566331520706,1739.6647359556837
2025-06-07,104288.43,105900.0,103871.09,105552.15,8344.93206,106554.706,105117.4861494783,111360.27092941133,101749.14107058868,52.01246545532898,763.9938112169184,1544.5305510079306
2025-06-08,105552.15,106488.14,104964.14,105734.0,8048.06305,106562.719,105212.33443417394,111361.92699964115,101763.51100035885,52.90681516823653,756.5822691171197,1386.9408946297685
2025-06-09,105734.01,110530.17,105318.37,110263.02,19975.37451,106733.3705,105989.36298276257,111810.27697493255,101656.46402506746,69.33182668995515,1103.4428299321735,1330.2412816902495
2025-06-10,110263.02,110400.0,108331.03,110274.39,17071.82839,106764.89050000001,106648.59790849141,111925.02911410836,101604.75188589166,69.36277957358752,1363.5318410558684,1336.8993935633732
2025-06-11,110274.39,110392.01,108064.0,108645.12,13115.91638,106612.33599999998,106955.75515333889,111319.11249010428,101905.55950989568,59.44314863448206,1421.7962020096747,1353.8787552526337
2025-06-12,108645.13,108813.55,105671.72,105671.73,17778.67218,106530.00749999999,106758.21282205598,111242.38947108622,101817.62552891376,45.685258544292665,1214.0486078622635,1325.9127257745597
2025-06-13,105671.74,106179.53,102664.31,106066.59,26180.81734,106445.2415,106651.80931097045,111125.19988401243,101765.28311598758,47.54551089940932,1068.9468904207024,1274.5195587037883
2025-06-14,106066.59,106252.0,104300.0,105414.64,8798.93969,106265.764,106461.47557082115,110805.7437896013,101725.78421039869,44.63324097433285,891.0740703121119,1197.8304610254531
2025-06-15,105414.63,106128.57,104494.53,105594.01,7164.20047,106073.725,106328.01932915635,110367.5437254867,101779.90627451331,45.689306535183555,755.8690509072476,1109.438179001812
2025-06-16,105594.02,108952.38,104980.37,106794.53,14922.6654,105966.54299999999,106399.79020159383,110061.72454580892,101871.36145419106,52.662260409266224,737.0932772891101,1034.9691986592716
2025-06-17,106794.53,107771.34,103371.02,104551.17,17866.33025,105805.0125,106115.38709365632,109853.30739270007,101756.71760729993,41.2446226973847,535.0254970778769,934.9804583429927
2025-06-18,104551.17,105550.27,103500.0,104886.78,13968.64167,105769.86399999999,105926.3706177092,109838.18550687924,101701.54249312074,43.364211144763686,397.385435692122,827.4614538128186
2025-06-19,104886.79,105226.17,103929.27,104658.59,7678.60737,105803.51950000001,105731.32744575394,109820.50027864098,101786.53872135904,42.17070567134518,266.8159809233184,715.3323592349186
2025-06-20,104658.59,106524.65,102345.0,103297.99,16419.06283,105738.825,105356.96783871487,109877.79358412226,101599.85641587773,35.456812580864124,52.939445353185874,582.853776458572
2025-06-21,103297.98,103982.64,100837.9,102120.01,11154.21332,105562.679,104858.97432506643,110007.3947828393,101117.96321716071,30.59141363825006,-209.2008539721719,424.4428503724233
2025-06-22,102120.02,103399.62,98200.0,100963.87,28746.41072,105317.973,104259.72750582545,110210.56315368277,100425.38284631722,26.476999950027874,-504.42506735844654,238.66926682624938
2025-06-23,100963.87,106074.2,99613.33,105333.93,27666.50609,105315.825,104424.98942800614,110208.34396355347,100423.30603644652,53.659681750092275,-381.3688804974663,114.66163736150625
2025-06-24,105333.94,106290.0,104622.02,106083.0,14651.69335,105385.13200000001,104680.06797754366,110280.00352018668,100490.26047981334,56.817314649636224,-220.8563821819116,47.558033452822684
2025-06-25,106083.0,108135.3,105808.03,107340.58,16701.15551,105676.727,105089.37751946002,110285.7624759409,101067.6915240591,61.85264718624183,7.737927121517714,39.59401218656169
2025-06-26,107340.59,108272.45,106562.5,106947.06,10573.27279,105809.65800000001,105375.17482415847,110403.43480206345,101215.88119793657,59.35376446298384,155.35594236355973,62.7463982219613
2025-06-27,106947.06,107735.34,106356.76,107047.59,12232.44042,105884.43000000001,105632.46946659563,110509.13661228119,101259.72338771883,59.83211180195795,277.26013160035654,105.64914489764035
2025-06-28,107047.58,107577.75,106811.51,107296.79,3282.17352,105962.56949999998,105888.51877942708,110629.19443596165,101295.94456403832,61.14016162095798,389.4886544314504,162.4170468044024
2025-06-29,107296.79,108528.5,107172.52,108356.93,6831.7364,105867.26499999998,106268.27435182291,110232.19758253999,101502.33241745998,66.495761540655,557.547939789918,241.44322540150552
2025-06-30,108356.93,108789.99,106733.33,107146.5,9754.12491,105710.8705,106403.385990004,109610.25047136286,101811.49052863715,56.27771340106478,586.3059788623359,310.41577609367164
2025-07-01,107146.51,107540.0,105250.85,105681.14,10505.62437,105562.67149999998,106292.27122231107,109209.62652887208,101915.71647112789,46.332534531126036,485.26084162434563,345.38478919980645
